,id,name,type,area,city,state,latitude,longitude
1138,da6bff41-62af-4980-a7e7-394c59da1d0a,CNF Hypermarket - Beaufort,Hypermarket,Bft Jaya Ph2,Beaufort,Sabah,,
1139,cbb50d87-0da5-4dbb-9a64-12c2d5adb99a,Pasaraya Zemart - Seremban,Supermarket,Taman Seri Pandan Sikamat 70400,Seremban,Negeri Sembilan,,
1140,0ce507e0-1340-4b65-a5b0-3eefc9d6da3b,99 Speedmart - Residency 222,Supermarket,1508 - Residency 222,Setapak,Kuala Lumpur,,
1141,29302b62-e91f-49f1-a5e2-1fa88665f206,Watsons Chukai,Pharmacy,"Bandar Chukai, 24000",Chukai,Terengganu,,
1142,e4ba62bc-6f20-4196-bcf4-3b54e3395450,TF Value-Mart - Port Dickson,Supermarket,PD Waterfront,Port Dickson,Negeri Sembilan,,
1143,ee33cac1-1073-49e8-a438-cd3012334eb0,99 Speedmart - Plaza Setapak,Supermarket,1505 - Plaza Setapak,Setapak,Kuala Lumpur,,
1144,5eefc886-7011-4770-a16e-df2ce721875a,Tunas Manja Jerantut,Supermarket,Mukim Pedah 27000,Jerantut,Pahang,,
1145,c9d5925c-1cdd-4025-a2db-548414098d1c,Family Store Rembau NS,Supermarket,"Rembau Sentral, 71300",Rembau,Negeri Sembilan,,
1146,8818a994-d174-4a59-b56d-cbe15f4c608f,KK Family Mart - Bandar Enstek,Convenience Store,"Bandar Baru Enstek, 71800 Nilai, Ne",Nilai,Negeri Sembilan,,
1147,3b1900d4-58d6-402e-8c85-057113e27a14,CKS Plaza Grand Millenium KK,Supermarket,Jalan Penampang by Pass,Kota Kinabalu,Sabah,,
1148,03481e5e-e81f-415d-8e2d-3a1ba247bd83,Emart Riam,Supermarket,"Jalan Aiport, 98000",Miri,Sarawak,,
1149,cdf34bb7-6b47-4d12-8572-d58fe68d9e01,Econsave Klang Parade,Hypermarket,Jalan Meru,Klang,Selangor,,
1150,ebc9102c-0d48-4d32-bd7f-830df6fde15f,99 SPeedmart - Damansara Kim,Supermarket,1725 - Damansara Kim,Damansara Kim PJ,Selangor,,
1151,ce2a7303-0017-4905-b1a8-dddb5955fbb2,99 Speedmart - PK Mdn Niaga Lagenda,Supermarket,1559 - PK Medan Niaga Lagenda,36400 Hutan Melindang,Perak,,
1152,ffb71af7-bb61-4add-91c1-95236bb591dc,99 Speedmart - Tmn Sijangkang Permai,Supermarket,1417 - Tmn Sijangkang Permai,Telok Panglima Garang,Selangor,,
1153,672512ec-2d7f-4562-b46b-d1e2e2bb6235,UO SUperstore Ipoh Outlet,Superstore,Angsana Shopping Mall,Ipoh,Perak,,
1154,3acd0786-1462-43f2-a757-9292c4361ae1,Bestamart Sipitang,Supermarket,LPPB Shophouse,Sipitang,Sabah,,
1155,a1b7408f-b56e-4d74-aecf-9e527c71dafc,Manjaku Baby Centre - Ipoh,Departmental Store,Pusat Perniagaan Pertama,Ipoh,Perak,,
1156,64d5b877-368f-48b1-b44b-c0597e9b3605,Nirwana Maju Kuala Berang,Supermarket,Jalan Besar 21700,Kuala Berang,Terengganu,,
1157,500edea0-3e35-45e2-9945-d9979cdd81d2,Econsave Taman Desa Cemerlang,Hypermarket,Mukim Tebrau 81100,Johor Bahru,Johor,,
1158,ca3255d6-6890-4abe-9ab9-28049b117699,Econsave Taman Klang Utama,Hypermarket,Persiaran Sungai Keramat 42100,Klang,Selangor,,
1159,86fccece-9f77-4c66-8477-7ed65e443e2f,Longwan Taman Tunk Husha,Wholesale,Jalan Tanjung Bendahara 05300,Alor Setar,Kedah,,
1160,95973f14-3c1b-47a9-8da2-5f8f6ceb923d,Guardian Giant Putra Height,Pharmacy,Persiaran Putra Perdana,Putra Height,Selangor,,
1161,23af3a63-d3c1-4b65-8350-b2b047f4676d,99 speedmart - Taman Bukit OUG,Supermarket,1188 - Taman Bukit OUG,Taman OUG,Kuala Lumpur,,
1162,e3f7cae1-5c81-42d0-ad6f-795d191f7bf8,Bestamart Tenom,Supermarket,Tenom Commercial Centre,Tenom,Sabah,,
1163,fff51a91-9104-45dd-8f4e-cbe95c48e2b2,Sing Kwong Supermarket,Supermarket,Kin Orient Plaza,Sibu,Sarawak,,
1164,21922484-272b-4596-971b-4371a8cd2adf,Mydin Bukit Jelutong,Hypermarket,Bukit Jelutong,Shah Alam,Selangor,,
1165,4241a445-0f75-41e8-b701-e5564eab336a,TF Value-Mart - Sungai Siput,Supermarket,Kormersial Waterfront,Sungai Siput,Perak,,
1166,2eac5ee9-cfa6-4d4e-8f44-2b9748cd758d,Nirvana Hypermarket Kuantan,Hypermarket,Jalan Air Puteh 25300,Kuantan,Pahang,,
1167,33c23e4b-b610-42c7-8a47-48555154d763,Pasaraya Seri Intan - Kuala Terengganu,Supermarket,Marang,Kuala Terengganu,Terengganu,,
1168,88ee410c-592f-44c3-abc7-2a787c44ecda,Cold Storage Sunway Putra Mall,Supermarket,"Sunway Putra Mall, 100 Putra Place, 50350",Kuala Lumpur,Kuala Lumpur,,
1169,6ba4afe7-42db-454c-b707-771be54037c2,Eco-Shop Marketing - Pahang,Wholesale,Pusat Dagangan Triang,Triang,Pahang,,
1170,f4d03416-d098-497d-a913-317b93fe0028,Servay - SHL Branch,Hypermarket,"Plaza Juta, Jalan Tuaran",Kota Kinabalu,Sabah,,
1171,c02eddbc-f5b6-4945-994e-2b4f88c92753,99 Speedmart - Putrajaya,Supermarket,1247 - Putrajaya,Putrajaya,WP Putrajaya,,
1172,df46c100-2742-4a90-9266-a89b57390a4c,AA Pharmacy Taman Eng Ann,Pharmacy,Taman Eng Ann,Klang,Selangor,,
1173,27a5049e-fd2f-4f37-8cf9-4f7d93b7888f,99 speedmart - Membakut,Supermarket,14716 - Membakut,Kota Kinabalu,Sabah,,
1174,048b107a-f32e-4cf0-9c56-4cf55839c5dc,Manjaku Baby Centre - Bangi,Departmental Store,Pusat Bandar Baru,Bandar Baru Bangi,Selangor,,
1175,16ad3379-0238-4a1e-8a54-1cf789861b16,Jaya Murni,Supermarket,Lot Orkid 2,Kudat,Sabah,,
1176,b2fe1d79-20fe-49de-ac6b-eb26e5a73ef0,Longwan Seberang Prai Utama,Wholesale,Seberang Prai Utama,Bandar Kepala Batas,Pulau Pinang,,
1177,72cb9d95-ede5-44ae-8955-bd93e77c6916,Selama Fresh and Frozen Food,Supermarket,Jalan Menteri,Selama,Perak,,
1178,1b6fbbdd-d9aa-40d0-88d4-178c4f686ff2,99 Speedmart  - (ME) Taman Sungai Baru Lilir Jaya,Supermarket,1705 - (ME) Taman Sungai Baru Lilir Jaya,Kuala Sungai Baru,Melaka,,
1179,96885b3f-385c-4214-813e-a12875dce7a6,99 Speedmart  -  Subang Jaya SS14,Supermarket,1690 - (NS) Taman Widuri Indah,Senawang,Negeri Sembilan,,
1180,c83d3114-cd3a-4a32-929f-5cca8df30a43,Watsons Plaza Merdeka Kuching (PMK),Pharmacy,Plaza Merdeka Kuching,Kuching,Sarawak,,
1181,dd7d27b6-2b31-436b-a077-13908a213fc4,Servay - Beaufort Commercial,Hypermarket,Jalan Beaufort,Beaufort,Sabah,,
1182,f83cfbd0-3713-4a81-a1be-014b877c4215,The Store Semenyih,Departmental Store,Jalan Semenyih,Semenyih,Selangor,,
1183,47c98f1b-099e-4547-a237-3faf6d4126ac,Kini Mart Gambir,Hypermarket,Bukit Gambir,Ledang,Johor,,
1184,70cdd610-7e7b-4e22-9aec-d0de1f964d73,Aeon BiG Falim,Ipoh,,,,,
1185,0f0071c7-9843-40f3-a5db-e496cc3fd747,7-Eleven Taman Setiawangsa,Convenience Store,Jalan Setiawangsa 8,Taman Setiawangsa,Kuala Lumpur,,
1186,84a2190c-d317-4ab6-9f0e-9614cffb0a8c,Yin Onn (Teluk Intan),Supermarket,Jalan Bandar 36000,Teluk Intan,Perak,,
1187,56d8b93a-fefd-47d9-8c0e-75c8a5e746ff,Pasaraya Jelira Kok Lanas,Supermarket,"Kok Lanas, 16450",Ketereh,Kelantan,,
1188,c549c1e0-966f-4d5b-8f71-468abd27b29b,Pasaraya K-Ceria (Jitra),Supermarket,"Jalan PJ 7, Pekan Jitra 2, 06000",Jitra,Kedah,,
1189,dbb0afa1-883f-40a2-af26-e07b851945fa,Milimewa (Semporna),Superstore,Semporna New Town Centre 91308,Semporna,Sabah,,
1190,cd6f107b-bee9-46dd-bf3c-69d0c728eb40,Pasaraya Kini - Mersing,Supermarket,Bandar Tepian Sungai,Mersing,Johor,,
1191,a8a0c53c-7fd4-46b1-9626-d679e5085ee2,Mydin Seremban 2,Hypermarket,Persiaran S2 B7,Seremban,Negeri Sembilan,,
1192,97310849-308c-4fc5-beec-49c2e7e063f3,99 SPeedmart - (PK) Taman Intanova,Supermarket,1827 - (PK) Tmn Intanova,Teluk Intan,Perak,,
1193,bae2b82b-7ce1-4653-8170-f7060a1e7891,The Store Kluang,Departmental Store,Jalan Dato Rauf,Kluang,Johor,,
1194,3c5a7dc5-ae9d-4eb8-9758-f580b3f388f9,H & L Supermarket,Supermarket,Jalan Batu Kawa,Kuching,Sarawak,,
1195,cd339e9f-8c2c-4fcd-8c4b-88e949031a6c,Nirwana Maju Lebuhraya Segamat,Supermarket,Lebuhraya Segamat - Kuantan,Segamat,Johor,,
1196,74146372-a897-47bd-9bfc-b8925f29f937,Aeon Kinta City,Hypermarket,Jalan Teh Lean Swee,Ipoh,Perak,,
1197,259819f4-5d3d-47c2-9d64-0aa8b0f8bd03,Kwang Lee Wholesale Sdn Bhd Muar,Wholesale,Pos Semerah 83610,Muar,Johor,,
1198,a3561240-990a-4759-8f20-5d91fdf11275,99 Speedmart - Tmn Subang Mas,Wholesale,1636 - Tmn Subang Mas 47620,Subang Jaya,Selangor,,
1199,822e5eae-c901-4f50-9495-575197706a74,99 Speedmart - Taman Permai Square,Supermarket,1329 - Taman Permai Square,Seremban,Negeri Sembilan,,
1200,f439a868-3678-4450-99e5-e58cac4106ea,GUS Tanjung Sepat Supermarket,Supermarket,Jalan Bawal,Tanjong Sepat,Selangor,,
1201,9b853d8f-97d7-48e3-bab6-c51347b2fc5b,Perniagaan Dan Kedai Ubat Win Hong,Convenience Store,Taman Ros,Teluk Intan,Perak,,
1202,80d67e34-1e4a-4d2a-97f5-2a001e994f15,99 Speedmart - Seri Pagi,Supermarket,"1629 - Ser Pagi, Pusat Perniagaan Seri Pagi, Sungai Choh, 48200",Rawang,Selangor,,
1203,9ce390cf-6990-4854-9b1c-be1b4a6ae689,Aharar Bayuemas (Shell),Convenience Store,Kota Bayu Emas,Klang,Selangor,,
1204,4822fa74-d3da-45a3-9c63-0d654f4862e7,99 Speedmart - Tmn Langat Utama,Supermarket,"1457 - Tmn Langat Utama, Bukit Changgang,42700",Banting,Selangor,,
1205,d5e7d9ee-132b-43f4-ac3f-b3716ce337e2,Econsave Sungai Keranji,Hypermarket,Jalan Sungai Keranji,Shah Alam,Selangor,,
1206,148092c8-30f3-4490-920e-c5bf9a915ce8,Econsave Kipmall Kota Warisan,Hypermarket,Kip Sentral,Sepang,Selangor,,
1207,e06de662-06f6-4cce-a15a-e399cb4169f9,TF Value-Mart - Muar,Supermarket,Jalan Salleh,Muar,Johor,,
1208,e5688573-b60b-4639-a769-75a14eb5c7d2,B & Family Supermarket,Supermarket,Jalan Perniagaan Rembia 2,Alor Gajah,Melaka,,
1209,c12b980e-cf19-4487-aa7d-0590b501a409,Pasaraya Ekonomi Soon Kee,Supermarket,Taman Bukit Panchor 14300,Nibong Tebal,Pulau Pinang,,
1210,d3e65f72-2fbb-4a9f-81c2-1f3f6e01b135,Pasaraya Hwa Thai - Johor,Supermarket,Taman Johor Jaya,Johor Bahru,Johor,,
1211,810ca283-9409-4e4c-9bb2-b77fd505b79f,Tesco On-line,On-Line,Bandar Manjalara,Kepong,Kuala Lumpur,,
1212,05ab66d2-ca78-47e7-ad66-9b1fbff22bb9,Tunas Manja Kemaman,Supermarket,Mukim Cukai,Kemaman,Terengganu,,
1213,1324977f-ea9c-4f43-aea1-dc294901d24b,Koperasi Keluarga Hj Zabir Kelantan,Supermarket,Jalan Kweng Hitam,Machang,Kelantan,,
1214,c3d6f60c-069b-4e86-9efd-896a920c2b28,99 Speedmart - Kg Sg Udang,Supermarket,1045 - Kg Sg Udang 41250,Klang,Selangor,,
1215,da59165c-cb86-47bb-9b64-87a9310d1e01,99 Speedmart - Tmn Ukay Perdana,Supermarket,1389 - Tmn Ukay Perdana,Ampang,Kuala Lumpur,,
1216,a01204bc-1b71-49b7-84aa-134efde52189,Medan Departmental Store - Sibu,Departmental Store,"Medan Mall, Pekan Sibu, 96000",Sibu,Sarawak,,
1217,cf68aef4-c1c5-455a-a205-e693737d61ac,Aeon Wellness Ipoh 18,Pharmacy,"Aeon Ipoh Section 18 No.2 , Susuran, Station 18, 31650",Ipoh,Perak,,
1218,e87bee27-6545-4503-b4df-f8d27d58feb2,99 Speedmart - Bdr Pinggiran Subang 2,Supermarket,"1318 - Bdr Pinggiran Subang 2, 40150",Shah Alam,Selangor,,
1219,2f4e6959-b05a-48e9-99ee-b15e4ac202cd,Hiap Lee Supermarket,Supermarket,"Jalan OKK Sodomon, 89008",Keningau,Sabah,,
1220,a8118629-1e5e-4016-868d-1a7a070c9cb6,Eco-Shop Marketing - Bdr Bukit Sentosa,Wholesale,"Jalan Orkid 1G, Seksyen BS 1, 48300",Bandar Bukit Sentosa,Selangor,,
1221,12d3a54f-91e1-48d8-a0c9-8f9f7cb4f07b,My Hero Hypermarket - Permaisuri,Hypermarket,"Jalan Sri Permaisuri 9, Bandar Sri Permaisuri, 56000",Cheras,Kuala Lumpur,,
1222,c5336d8c-43d2-4e9d-9824-75dc502976f6,99 Speedmart - Tmn Puchong Intan,Supermarket,1536 - Tmn Puchong Intan 47100,Puchong,Selangor,,
1223,b3bee61e-5416-4025-b714-cfc489a43a5c,Tesco Bukit Puchong,Hypermarket,Bandar Bukit Puchong,Puchong,Selangor,,
1224,2c90d07c-c8bb-4a59-bb3d-d79d9f870a98,TF Value-Mart - Teluk Intan 2,Supermarket,jalan sungai manik 36000,Teluk Intan,Perak,,
1225,aad5f97c-74e8-49d8-9d3e-8b872fd12194,Billion Shopping Centre Seberang Jaya,Supermarket,"Mukim 1, Jalan Todak 3",Seberang Jaya,Pulau Pinang,,
1226,cc0129ac-15b8-4bf7-95fd-de15297b0582,99 Speedmart - JH Parit Jawa,Supermarket,"1951 - Jalan RU 7, Taman Rambai Utama, Bukit Rambai",Bukit Rambai,Melaka,,
1227,c96da8a1-3702-4a4e-afe2-fcc5c5f2232b,Tesco Puchong,Hypermarket,Puchong,Puchong,Selangor,,
1228,bfaaf14c-7436-437a-afd1-97651f955f28,SGU Family Store,Superstore,Jalan DTS 2,Sungai Udang,Melaka,,
1229,0482004f-4802-42f6-a8da-bd5ae69c0875,99 speedmart - JH PESTA CBD,Supermarket,"1830 - Jalan Pesta 1/2, Taman Kampung Kenangan Tun Dr Ismail",Muar,Johor,,
1230,20c5b83e-f1c0-4bb7-bdb6-548b01fecd2b,Pasaraya One Family,Supermarket,Bandar Baru Merlimau Utara 77300,Merlimau,Melaka,,
1231,17c65507-af69-4226-a4af-cf89484d1065,Guardian Giant Putera Jaya,Pharmacy,"Taman Putera Jaya 1, Mile 13, Jalan Tuaran",Kota Kinabalu,Sabah,,
1232,57594084-d378-412c-964d-574c53bed9bc,Guardian Giant Tampoi,Pharmacy,Taman Tampoi Utama,Johor Bahru,Johor,,
1233,068d4e68-3383-46da-a9cc-7d65f5f8ef92,Pasaraya Luck,Wholesale,Taman Pulai Indah,Pekan Nanas,Johor,,
1234,4f3f3c52-f829-42ec-b17e-af0b32a4dc34,99 Speedmart  -  Subang U5,Supermarket,"1220 - Subang U5, Seksyen 5",Shah Alam,Selangor,,
1235,087d4273-ccdb-44e4-aaaf-f21499d90f38,99 Speedmart - Rantau Panjang,Supermarket,"1034 - alan Rantau Panjang KU/4, Rantau Panjang",Klang,Selangor,,
1236,71bd83e3-242d-4f7b-a12f-e24c4511ac00,Pasaraya CH (SG.LONG),Wholesale,Bandar Sungai Long,Kajang,Selangor,,
1237,3f1ee5c8-0fd6-4507-93d8-ecef7b61765a,99 speedmart - Taman Widuri Indah,Supermarket,1690 - (NS) Taman Widuri Indah,Senawang,Negeri Sembilan,,
1238,2caa71a6-a00d-4bf1-905a-9b4f15b7b4fb,99 SPeedmart - Sri Utara,Supermarket,1504 - Sri Utara,Ipoh,Perak,,
1239,8916de18-34b1-4c45-9dc4-efa69f7b5730,TF Value-Mart - Tapah,Supermarket,Jalan Baldwin 2,Tapah,Perak,,
1240,66deff35-fd56-4cd3-b708-7d1533626c5d,Fah Lian Herbs & Food Supermarket,Convenience Store,Taman Overseas Union,Kuala Lumpur,Kuala Lumpur,,
1241,b633454e-0c8f-4246-9d13-936772e98b72,Pacific - Alor Setar,Hypermarket,Alor Star Mall,Alor Setar,Kedah,,
1242,97b1a6fd-e70d-409c-8272-fc664dccb598,Checkers Hypermarket Shah Alam,Hypermarket,Section 15,Shah Alam,Selangor,,
1243,817fbed9-f944-4aca-865b-dd0d41c8aada,KK Supermart Pekan Sungai Besi (PSB),Convenience Store,Pekan Sungai Besi,Sungai Besi,Kuala Lumpur,,
1244,649c7a5e-b560-460c-9f0e-38f93c590177,TSB Superstore,Superstore,Jalan Pegawai,Alor Setar,Kedah,,
1245,f519027b-d54e-4953-992b-44b37212a6f8,100 Percent Super Store,Superstore,Jalan Batu Kawa,Kuching,Sarawak,,
1246,66f50471-3044-42a3-ad39-9379e59de41a,99 Speedmart - Puchong Bandar Puteri,Supermarket,1339 - Puchong Bdr Puteri 1,Puchong,Selangor,,
1247,d00e1b33-40b7-4da4-a6dc-56e6f1dfd97c,Dpro Trading Tawau,Convenience Store,Jalan Bunga Tanjung,Tawau,Sabah,,
1248,09ef0c80-e219-4338-a91e-92abe39d1977,Sabasun Hyperruncit Wakaf Tembesu,Hypermarket,Jalan Tengku Omar,Wakaf Tembesu,Terengganu,,
1249,eca567b4-d5d4-4926-9509-cb2c4343a80e,99 Speedmart  -  Taman Bangsar,Supermarket,1201 - Taman Bangsar,Kuala Lumpur,Kuala Lumpur,,
1250,ff9ad5d8-0c40-410b-9628-8b4c61fbd53b,Upwell Superstore (Matang),Superstore,"Jalan Matang Section 65, KTLD 93400",Kuching,Sarawak,,
1251,11238ce1-9aec-49d2-ba95-7e1fb2bb36d4,G-Mart Borneo Retail Sdn Bhd,Convenience Store,Jalan Sg Damit,Pekan Tuaran,Sabah,,
1252,42d170cd-17da-4259-b478-abb018436532,99 Speedmart - Seita Ecohill,Supermarket,"2036 - Setia Ecohill, Semenyih",Semenyih,Selangor,,
1253,ae07fb79-6697-4e48-9338-3bc9cec46ccb,Koperasi Politeknik Sabak,Convenience Store,Sabak Baernam,Sabak,Selangor,,
1254,652462ce-a54f-49a5-bfd2-733cec0850cb,Billion Shopping Centre Segamat,Supermarket,Jalan Bistari 2/3,Segamat,Johor,,
1255,1175b51c-601f-435d-8348-7c85fbbd8bc5,AA Pharmacy Damansara Utama,Pharmacy,"Jalan SS 21/37, Damansara Utama",Petaling Jaya,Selangor,,
1256,95c1ca5b-e742-486b-83d5-c5482e8f88fc,7-Eleven Tasik Prima,Convenience Store,"Jalan Tasik Prima 5/1, Taman Tasik Prima",Puchong,Selangor,,
1257,9390cc22-48c4-482c-86ec-183b0684e9cb,Guardian Giant Shah Alam,Pharmacy,Section 18,Shah Alam,Selangor,,
1258,f35c981e-7216-4b76-bb15-ce5b9f054b33,Eco-Shop Marketing - Pasir Gudang,Wholesale,Jalan Perdagangan Damai,Pasir Gudang,Johor,,
1259,b6ee90cd-af6c-406e-aa7b-19cff3077a3d,Guardian Aeon Big Wangsa Maju,Pharmacy,Section 5,Wangsa Maju,Kuala Lumpur,,
1260,ea575064-957c-4f3c-b06a-6c1645aedb26,Pasaraya Abdul Wahab Abdul Kadir,Hypermarket,"Kuala Berang, Kampung Kar Buluh",Kuala Terengganu,Terengganu,,
1261,bcc337ce-f3d4-470c-bfaf-614db548a415,99 speedmart - Tmn Seroja,Supermarket,1458 - Tmn Seroja,Sepang,Selangor,,
1262,3e7d730e-319e-4871-bfe5-87ad6fc2be87,Mydin Utropolis,Supermarket,"Jalan Kontraktor U1/14, Hicom-glenmarie Industrial Park, 40150",Shah Alam,Selangor,,
1263,3a3b6d87-bd7b-4d74-ba94-a2b529634c68,99 speedmart - Bkt Kapar,Supermarket,1012 - Bkt Kapar,Kapar,Selangor,,
1264,f6373cc8-e0b8-458b-bf32-a20e66d70903,99 Speedmart - PK Gopeng,Supermarket,Susur Kay Long,Gopeng,Perak,,
1265,afcf708c-125a-4416-9138-b3b7fbaa56b4,99 Speedmart - Taman Denai Puchong,Supermarket,1930 - Taman Denai Puchong,Puchong,Selangor,,
1266,064d5525-81f6-4604-bd8e-3967e85606b7,Cold Storage Suria KLCC,Supermarket,"Suria KLCC, Jalan Ampang",Kuala Lumpur,Kuala Lumpur,,
1267,7c2a27fc-3009-4ff5-bb13-5ad065873834,7-Eleven Bukit Damansara,Convenience Store,"0312 - Plaza Damansara, Bukit Damansara",Kuala Lumpur,Kuala Lumpur,,
1268,8596baa8-64a5-49bf-aa8c-a4d0fa1c8038,99 Speedmart  -  Shah Alam Sek 17,Supermarket,"2048 - Jalan 17/24, Seksyen 17",Shah Alam,Selangor,,
1269,ef1133b3-4060-450d-bcf7-cae395d439be,99 Speedmart  -  Bandar Bukit Raja,Supermarket,"1283 - Jalan Makyong 5B/KU5,Bandar Bukit Raja",Klang,Selangor,,
1270,7a180147-1f96-4aaa-9dc2-cf241c5e36d9,99 speedmart - Taman Tasik Biru,Supermarket,"1489 - TMN TASIK BIRU, B-01-22 & B-01-23,Laguna Biru,Jalan Tasik Biru 17,Taman Tasik Biru",Rawang,Selangor,,
1271,2aba0695-939a-405e-b51b-9a88c2c4ce9e,99 speedmart - Taman Pasir Besar,Supermarket,1828 - Taman Pasir Besar,Gemas,Negeri Sembilan,,
1272,bbcc0237-fe30-4a7e-9814-ab3e812bce8d,Watson First World Hotel Apex,Pharmacy,"LOT F/L1, 3.0",Bentong,Pahang,,
1273,817c3e23-82ab-425e-bed7-b918b27ad942,Bisonte Grocer & Deli,Wholesale,Jalan Kuda 2,Sibu,Sarawak,,
1274,b7779a17-2ca0-43d5-b7af-e52e95b054fd,Lailek Mini Market,Mini Market,Jalan Kristal 5,Batu Pahat,Johor,,
1275,c246e2c3-bef4-4e57-a39e-3c5f06b78d93,Bestamart Beaufort,Supermarket,Beaufort Sentral 89808,Beaufort,Sabah,,
1276,a12d2c6f-4a2a-422f-8d86-eb886fef3856,99 Speedmart Sentul Raya Boulevard,Supermarket,1895 - Sentul Raya Boulevard,Kuala Lumpur,Kuala Lumpur,,
1277,f9d2c297-fae9-4978-a39f-b7143b786673,Golden One Stop Kosmetik PLT,Pharmacy,Jalan Besar,Selama,Perak,,
1278,9ff6f14f-d1cf-466a-a1e1-4a91c9e32e1d,Pasaraya Hong Leong Perak,Supermarket,Jalan Menteri,Selama,Perak,,
1279,eb4eb633-fb79-46d0-b0b0-ad7c812973f8,99 Speedmart - Telok Panglima Garang,Supermarket,"1087 - Jalan Besar,Pekan Telok",Telok Panglima Garang,Selangor,,
1280,6094b16a-ff26-45a4-a40b-7468dfa93b95,Billion Shopping Centre Sri Manjung,Supermarket,Mukim Lumut,Sri Manjung,Perak,,
1281,3d0bc4aa-950d-4689-9e8b-d7f4079525f6,Aeon MaxValu Bangsar South,Supermarket,Bangsar South,Bangsar,Kuala Lumpur,,
1282,94de187d-b35a-4c06-84f4-2f6ac1b6df93,Pasaraya SW Guan Seng,Supermarket,"Lorong 9, Air Hitam",Air Hitam,Johor,,
1283,62dbdb07-4745-415b-a3b0-ec6247888112,Longwan Guar Chempedak,Wholesale,Kompleks Perniagaan Guar Utama 08800,Guar Chempedak,Kedah,,
1284,ea4a9854-6773-487c-bea9-2d83ae6eaef5,Billion Shopping Centre Kota Permai,Supermarket,Plaza Kota Permai 14000,Bukit Mertajam,Pulau Pinang,,
1285,40646103-c8bf-4f95-8169-d3c8fca1dead,Midas Mart - Kota Tinggi,Supermarket,"S'mart Building, Jalan Kota Tinggi 81100",Johor Bahru,Johor,,
1286,94ee9c75-1adf-44a9-987e-6374b258a205,TF Value-Mart - Tanjung Malim,Supermarket,"Bandar Behrang 2020, Jalan Persekutuan 1, 35950",Behrang Stesen,Perak,,
1287,2e2f28ca-c63b-4fde-b0a3-69bd7bbf5d34,99 Speedmart - Teluk Pulai,Supermarket,"1042 - Jalan Teluk Pulai, Kaw 7",Klang,Selangor,,
1288,23b487bc-64cb-4156-832b-caec33e11c2f,7-Eleven Taman Dato Senu Sentul,Convenience Store,"0447 - Jalan Dato Senu 4, Taman Dato Senu",Sentul,Kuala Lumpur,,
1289,059f0b96-2a29-4655-ab66-923af66c3f2d,Watsons Beaufort,Pharmacy,Jalan Beaufort,Baaufort,Sabah,,
1290,51baf165-e8ce-4b71-a347-381f0f99e730,Farley Bintulu,Supermarket,Medan Jaya Commercial  Centre 97008,Bintulu,Sarawak,,
1291,4359d853-0d68-409a-9316-179b38b5d79d,Billion Teluk Intan,Supermarket,Lebuh SIBC 32610,Bandar Seri Iskandar,Perak,,
1292,a0a90e53-aca9-4175-8203-e8ea34c8a1f0,Watsons Ipoh Parade,Pharmacy,"Ipoh Parade, Green Town 31350",Ipoh,Perak,,
1293,ac296b56-09a0-498a-9e6e-d339a5d8a963,GM Retail & Wholesale - Sungai Petani,Wholesale,Bakar Arang Industrial Estate 08000,Sungai Petani,Kedah,,
1294,c396e457-1e7b-482b-999a-cf7fd74c3b78,Pasaraya OTK (Sentul),Wholesale,"Plaza Sentul, Mukim Setapak",51000 Kuala Lumpur,Kuala Lumpur,,
1295,51e38d03-2bff-4718-8738-71389ca0b3bb,Guardian Giant Kajang,Pharmacy,S02 Pusat Bandar Baru,Kajang,Selangor,,
1296,fa538bce-03ca-41e7-aaa4-1485235105a7,REDCAP Pharmacy - Johor,Pharmacy,Jalan Austin Perdana,Johor Bahru,Johor,,
1297,5dc94b04-4a4f-42fe-bff7-cc07d6bd93f1,TF Value-Mart - Bera,Supermarket,Jalan Sentral Triang 8,Triang,Pahang,,
1298,c167044c-b2e9-4381-bbc9-ed9b06cb9aff,Longman Guar Chempedak,Supermarket,Jalan Guar Utama 1,Guar Chempedak,Kedah,,
1299,f7acc2b6-df06-47cc-97cf-6b093e7f4e2c,Boulevard Hypermarket - Sarawak,Hypermarket,Jalan Merpati,Miri,Sarawak,,
1300,bfbf04b8-76bd-41f5-97ec-06f4bccc620e,Pantai Selamat (Cukai),Convenience Store,"Jalan Abdul Rahman, Cukai",Kemaman,Terengganu,,
1301,0ff10963-4aca-4962-bb71-42828bd1bf2d,Pasaraya Jaya Gading - Padang Serai,Supermarket,Taman Berkat,Padang Serai,Kedah,,
1302,7819ad54-7c2a-4b83-b73c-e9312962a1d9,99 Speedmart - Jinjang Selatan,Supermarket,1029 - Jinjang Selatan,Taman Jinjang Baru,Selangor,,
1303,248368b9-4173-4340-bdac-1fa4c9663481,Eco-Shop Marketing - Perak,Wholesale,Simpang Pulai,Ipoh,Perak,,
1304,59596190-5fff-4a72-97f8-35ca39c22fbf,Caring Petaling Jaya,Pharmacy,"Kawasan Perindustrian Tiong Nam, Seksyen 51",petaling jaya,Selangor,,
1305,8bbd3291-a87e-4048-9aa4-6c4db4ef0b66,GUS Bukit Beruntung,Supermarket,Jalan Kamunting 1,Rawang,Selangor,,
1306,86e8e5c9-514d-4b15-9e27-b8f38d44b909,Mydin Iman Ikhlas,Hypermarket,Kompleks Bukit Jambul Jln Rumbia,Bayan Lepas,Pulau Pinang,,
